PathDist	MaxDist
10.76877	2.119252
15.945479	7.3450665
36.136044	14.409068
37.987247	10.453431
36.37236	4.6787586
44.03684	10.824925
41.54579	11.611368
41.520702	7.108008
44.155144	10.237984
45.407913	10.043847
42.224564	6.4644895
40.374218	7.83223
47.248356	16.609049
49.542736	10.324931
44.113945	8.35657
49.67962	13.626912
46.757626	16.617271
47.307987	15.01388
46.114326	24.635427
49.00685	8.112178
45.82502	18.002596
47.692806	15.791473
52.016953	22.682781
46.449886	9.133331
47.77833	10.230687
52.870037	11.614888
48.232006	10.449447
51.160313	12.548402
45.412086	12.86158
49.741673	13.198319
50.115013	6.119053
47.663284	8.44723
43.822998	8.305634
52.863583	13.311423
51.218906	8.825211
53.76564	16.065884
51.8912	15.270613
50.83698	7.110515
49.99328	12.71853
48.74577	8.996276
55.881348	18.542583
57.438747	10.719406
53.792004	7.3501225
53.42952	20.0417
53.391964	13.48469
55.220585	13.181644
54.555237	7.6618023
55.086956	14.605712
58.541225	14.773223
57.676594	12.866632
48.311066	20.400919
58.829597	14.698317
54.25613	13.943939
54.70586	15.716962
55.20768	16.424496
60.16803	9.336897
59.77962	9.021168
53.524014	10.267486
62.581223	16.777763
57.695107	20.091217
55.98113	13.735636
59.254265	19.061836
56.72837	13.1511965
59.368023	14.022992
59.013744	18.758749
59.62075	9.9330015
58.402668	12.203708
61.437355	16.4996
54.636555	13.231241
61.400253	10.613639
60.025803	19.641645
65.886375	17.65854
59.746105	11.828732
56.87102	16.863419
61.730064	17.589262
61.090656	19.399246
52.483974	11.288646
65.4069	14.892691
56.81296	14.274662
61.896027	15.495943
62.08617	10.2539015
60.97546	20.648352
63.660053	14.996212
58.94785	17.292873
68.19022	16.48692
67.45054	28.414167
60.99183	11.720233
62.214977	13.822791
64.81686	17.246588
60.489487	17.563974
62.462997	10.855797
65.51789	13.803419
64.62794	31.575478
62.298317	12.54498
61.616352	20.901823
61.127026	18.447947
65.271	14.162847
68.12405	12.096784
67.05757	6.268536
66.549126	16.27483
65.02288	10.964342
62.32256	10.355192
63.635544	15.647936
68.99088	11.587223
67.33225	27.16775
61.662743	15.381735
69.12628	24.113771
62.845993	9.516372
60.350063	14.501799
68.7349	15.366329
66.882835	14.10358
66.9397	14.313919
66.72455	15.46242
72.653946	13.505601
65.42555	15.243565
64.65313	6.0741124
68.5807	17.84672
67.80171	30.058315
68.69142	9.3256235
77.0817	14.908133
69.90875	21.80412
67.16396	16.697216
68.21231	13.080431
73.23844	22.028387
72.30933	17.27721
65.85937	19.391262
73.21004	17.859766
65.93721	15.426288
68.28178	16.847296
67.246506	19.886616
72.28508	14.885763
66.41494	14.347741
68.90439	21.24376
71.679665	13.381042
72.33787	15.467333
65.54387	14.07697
72.86265	13.367813
69.50604	9.484967
71.95724	9.297408
77.08574	12.977112
72.24621	16.393505
75.04435	16.816484
66.45271	16.422209
77.988976	15.571731
69.11466	26.038746
74.63359	18.135609
78.47672	13.700675
72.778755	18.663067
