PollenDist	MaxPollenDist	WDivFathers
2.6798806	10.312362	0.5644444
1.9254624	4.0119905	0.30666667
2.8055806	4.663648	0.68
4.5434413	12.3248625	0.25519848
2.6913247	3.095132	0.5102041
4.5900807	10.557174	0.2448
3.6417685	7.8333073	0.43209878
4.7044454	9.309152	0.23966943
4.667004	7.7163215	0.5555556
5.3455496	10.453485	0.17355372
5.6964927	18.663548	0.5138889
6.908426	10.205573	0.2777778
8.962163	25.45479	0.41333333
2.2899451	8.974302	0.3553719
6.0112343	12.11288	0.2361111
6.33748	9.446683	0.17355372
1.8937715	2.8255157	0.37414965
3.3903632	6.2502656	0.23076923
4.5700383	9.588417	0.2318339
3.6826766	7.3474483	0.26530612
6.382605	8.753354	0.38271606
7.8839917	10.485248	0.33333334
4.4844084	7.6499906	0.36888888
4.233771	6.2001567	0.33333334
4.2665634	8.674588	0.5
2.292272	15.42032	0.88927335
3.4671493	5.302819	0.3605442
4.479198	11.3393135	0.2888889
3.2498374	13.640521	0.1968
4.8253503	12.963332	0.20408164
2.3962154	5.3945947	0.2734375
5.70247	8.430526	0.36888888
5.984778	6.091647	0.5
6.239332	8.42356	0.375
4.803235	5.9545946	0.23966943
0.73144764	0.7314476	1.0
2.9000306	11.7622385	0.2128
4.021617	15.009258	0.41420117
4.2388124	10.124806	0.44378698
4.696541	9.423654	0.18367347
8.041145	8.674588	0.5
3.3614545	12.105345	0.25510204
7.5242553	8.637734	0.8472222
5.8503313	12.717528	0.28922495
4.585303	8.280246	0.2578125
3.4474523	12.526132	0.40444446
3.6801078	8.280246	0.23875433
8.873418	18.878662	0.28
6.1550956	6.2698307	0.68
1.4061213	1.4061213	1.0
4.333904	10.243512	0.28
6.936202	14.122241	0.24099723
3.9051707	5.687232	0.3462604
NaN	0.0	NaN
4.7082944	12.666286	0.16568047
7.1999083	22.979853	0.338843
3.281041	3.677753	0.36
4.986735	7.9915104	0.33333334
4.2426615	7.2202334	0.5
2.3741984	4.256645	0.41836736
4.8355155	8.353015	0.16068053
2.241285	6.835775	0.5510204
5.347427	14.305507	0.152
1.5641037	5.6606417	0.82
1.2721558	2.2699554	0.5703125
6.10229	11.982377	0.46875
2.1509268	4.2349153	0.5555556
5.2980456	8.513988	0.3877551
5.520222	5.718768	0.3877551
5.335412	11.607609	0.37755102
9.183797	9.183797	1.0
4.423624	7.334402	0.3148148
2.7683992	6.01385	0.625
5.4956093	7.8572974	0.19135803
7.7131233	8.71517	0.5555556
4.0895686	7.865383	0.3553719
NaN	0.0	NaN
8.42053	16.145544	0.27272728
3.8774297	6.7799497	0.5408163
4.336047	4.4741983	0.625
3.8737876	5.047802	0.2857143
3.0321448	13.120793	0.4861111
6.773612	13.403376	0.140625
4.1697197	7.1337347	0.2777778
4.1052117	5.229021	0.33333334
2.6975832	2.6975832	1.0
7.050808	11.575827	0.2654321
4.394026	8.622403	0.3877551
3.420537	7.6974545	0.32426304
3.6059961	5.255108	0.28395063
4.438008	4.756203	0.62396693
4.0372796	8.0951395	0.3784722
1.2650896	1.2650898	1.0
2.3056138	8.347092	0.46875
3.728411	8.876352	0.3824
6.7907715	12.263999	0.32231405
6.4564667	8.823217	0.34375
2.7008116	11.823204	0.5798611
5.6212687	7.3752465	0.30864197
4.7714286	16.13134	0.21777777
NaN	0.0	NaN
3.4504802	6.7218814	0.4489796
4.5882373	14.080828	0.24444444
3.7918365	5.921052	0.3
3.8252916	8.065244	0.30578512
3.722784	8.405708	0.3739612
3.071867	17.063133	0.6454294
0.7314476	0.7314476	1.0
1.8396435	5.471429	0.3553719
5.4221954	10.999319	0.27160493
8.375623	13.488335	0.1183432
4.777141	13.17047	0.20661157
6.805634	6.805634	1.0
4.573238	4.9945908	0.5739645
5.961893	17.885489	0.18181819
1.6545571	1.654557	1.0
4.827692	13.760504	0.6859504
4.844537	11.060346	0.18047337
5.353064	11.138525	0.29591838
2.2118227	10.347014	0.52249134
NaN	0.0	NaN
4.1454344	5.2677736	0.28
4.1577325	6.7761936	0.30864197
5.7257333	9.10033	0.25619835
4.0819855	11.3855295	0.20987654
13.075123	17.079294	0.5
3.5811973	6.4928417	0.25619835
2.7375464	2.7375462	1.0
4.0840373	6.617169	0.2631579
9.210348	22.714296	0.24489796
2.4126008	4.05126	0.4876033
4.6409936	13.285529	0.3159722
4.638342	4.7984886	0.70247936
12.185557	15.171727	0.24
2.8071651	8.308811	0.2578125
6.889809	12.141706	0.25
6.146435	14.365309	0.7222222
2.196604	2.1966038	1.0
4.627389	17.444351	0.2654321
3.3733044	3.7077003	0.5555556
2.5273561	8.492143	0.5
2.437791	8.858192	0.8472222
8.635846	9.728608	0.21487603
3.8385105	6.486402	0.19444445
3.7641315	4.3129344	0.28
8.236593	10.706237	0.365
5.573677	13.367033	0.2654321
5.3092804	5.5866165	0.50138503
6.8572316	15.376323	0.32231405
12.964394	16.589405	0.25
6.4021883	6.4021883	1.0
5.441682	17.013071	0.185
4.5081935	5.8156023	0.22839506
1.190745	2.2407014	0.5011338
6.7914896	10.836535	0.28798187
4.2428155	8.900089	0.34
3.725658	4.512176	0.47555557
2.801026	9.409669	0.43801653
3.8173745	8.813819	0.46016645
5.7220116	9.601163	0.2249135
9.109225	10.679128	0.37868482
5.1301937	10.025817	0.25951558
4.46171	4.46171	1.0
3.7728214	12.283366	0.28531855
4.443154	10.225911	0.2244898
3.4974346	6.207345	0.25761774
8.894676	14.877408	0.30612245
6.0209985	8.518917	0.42857143
6.7857957	8.110595	0.5
3.7637527	5.7679853	0.6859504
5.2144413	5.8636756	0.52
4.2272263	5.154012	0.43055555
4.9093523	11.933234	0.18559557
6.4860725	9.791709	0.28
3.5520248	9.223527	0.4861111
12.780378	15.438153	0.28
5.4189215	12.48812	0.18595041
4.019145	9.817216	0.28719723
3.9123282	20.48601	0.18181819
2.7545648	4.9895678	0.34
2.947216	9.887204	0.66
6.100998	6.797184	0.43055555
9.248252	9.282889	0.625
8.75986	11.7567215	0.26530612
4.636473	21.129036	0.1966759
5.463321	9.685734	0.25510204
5.888062	24.626165	0.27423823
6.5487843	14.866027	0.1484375
6.9081097	9.990719	0.33333334
3.6158984	9.149067	0.26530612
6.7157307	12.502972	0.29166666
