PollenDist	MaxPollenDist	WDivFathers
4.771543	9.293209	0.4144
3.9907506	5.673501	0.2733564
7.026358	10.231177	0.30612245
5.7323565	9.809288	0.18518518
3.1777718	16.807926	0.33333334
5.4436536	16.566456	0.33333334
5.019149	12.954297	0.255
10.912134	19.920565	0.16
3.3580525	4.568708	0.52
4.0821147	4.7716856	0.33333334
5.7232585	8.359173	0.15625
6.3441596	17.723663	0.22902495
3.099228	6.9665065	0.2802768
6.5812683	14.141101	0.112426035
5.406503	7.6057277	0.27272728
4.1356535	7.787227	0.3125
5.770418	18.473982	0.2578125
2.8554819	10.350061	0.3372781
4.5850825	8.207483	0.17751479
5.4446793	17.476564	0.36458334
2.3340862	6.469865	0.355
2.941825	6.597105	0.34256056
4.0542107	7.9426565	0.138322
3.8781679	5.844666	0.37278107
4.1044226	10.146273	0.25925925
5.1392336	14.163943	0.18343195
6.1194744	11.625848	0.12426036
4.9146433	8.138558	0.28395063
4.998353	14.155556	0.27423823
4.1165514	8.98489	0.24567474
4.118519	9.92557	0.25510204
4.0488815	11.168518	0.32
3.7297094	6.7641945	0.35950413
5.928895	12.143557	0.30612245
4.0448875	11.704123	0.34256056
2.8475807	7.302729	0.22222222
6.1873617	16.90552	0.4375
4.5703254	7.6547055	0.19274376
10.831087	19.6723	0.19848771
2.8945267	3.0840843	0.5555556
4.816607	20.197065	0.1484375
3.7898977	6.5773263	0.19387755
4.704629	11.425023	0.2638889
0.3410098	0.3410098	1.0
6.024733	24.538456	0.14583333
7.8693843	19.328554	0.19111112
5.9579554	11.837874	0.1301939
5.4978576	9.494806	0.22
4.0099106	9.514089	0.34375
6.105507	15.147193	0.28994083
3.8388894	9.829369	0.28
13.927392	24.536963	0.18518518
2.9900663	5.3680725	0.34911242
3.5245395	5.052213	0.80246913
NaN	0.0	NaN
2.690225	7.3204107	0.19387755
5.9281363	9.175124	0.16446126
4.8641896	10.265497	0.29338843
4.1153445	16.391155	0.41836736
5.0016046	6.7354975	0.355
5.8730335	8.529855	0.18906064
2.0247688	3.6526656	0.36419752
3.5565102	23.923662	0.3264463
4.3510056	7.9673553	0.30612245
4.568096	22.562084	0.22
5.1965947	12.015161	0.33333334
9.741887	9.741887	1.0
4.6717978	10.128959	0.18820861
4.97952	6.842697	0.26984128
4.8467546	9.728804	0.11157025
3.636943	4.236631	0.44
6.122967	12.506814	0.36
5.2578855	17.940266	0.24099723
3.610016	9.760012	0.16528925
3.563182	10.293482	0.1648
3.1657648	3.3375726	0.625
4.2593794	8.995988	0.205
3.368288	3.368288	1.0
5.3941193	16.02768	0.109467454
4.623771	14.4016	0.51557094
4.8300166	11.829384	0.171875
4.7729015	8.530549	0.2781065
2.9201398	9.658819	0.5
2.9986575	8.562841	0.37603307
9.234702	11.549364	0.15306123
4.6486993	7.027627	0.19444445
6.471056	13.175201	0.20888889
12.7867775	12.7867775	1.0
4.634599	22.265184	0.25694445
6.062137	7.739492	0.18714556
9.229464	9.676689	0.5
5.704325	22.862251	0.2781065
5.6467924	11.651326	0.20710059
3.746242	9.298438	0.28395063
3.448373	12.813656	0.19387755
3.3246696	5.754757	0.32963988
5.981754	11.832203	0.34375
