PollenDist	MaxPollenDist	WDivFathers
5.097433	5.354219	0.625
14.454107	17.643913	0.5
30.209322	30.209322	1.0
NaN	0.0	NaN
1.7907017	1.7907017	1.0
4.7672305	4.7672305	1.0
5.112514	5.112514	1.0
12.839188	12.839188	1.0
NaN	0.0	NaN
8.593336	19.101442	0.82
21.840294	35.241077	0.5
9.426026	9.426026	1.0
6.1301055	16.458458	0.335
4.001921	7.235333	0.78125
7.760036	17.938322	0.3877551
4.3425183	4.3425183	1.0
10.196269	12.235732	0.5555556
8.770737	16.0	0.68
3.6281712	3.6281712	1.0
9.085949	16.0	0.24444444
7.1955876	16.259487	0.625
3.3539646	8.234453	0.47928995
17.146929	17.720392	0.5555556
14.712944	17.615133	0.3888889
20.174	20.174	1.0
10.038137	17.067205	0.42857143
8.429397	8.429397	1.0
4.268207	4.555802	0.625
12.099374	16.32406	0.5555556
3.254074	8.11397	0.7222222
NaN	0.0	NaN
NaN	0.0	NaN
NaN	0.0	NaN
3.6568449	3.6568446	1.0
11.959251	35.734627	0.5555556
9.874936	9.874936	1.0
8.608455	8.608455	1.0
14.5911665	24.23219	0.3877551
3.107184	3.9322724	0.5
16.331444	20.728262	0.68
10.657146	11.3169155	0.5
6.464505	6.947893	0.68
14.26768	15.727252	0.68
8.746968	8.746968	1.0
9.135017	20.386791	0.30246913
4.47483	13.153423	0.3888889
6.309269	8.038095	0.3472222
5.7351913	9.353072	0.59183675
5.0118375	5.0118375	1.0
NaN	0.0	NaN
8.876903	8.876903	1.0
5.5525165	22.855185	0.57024795
9.604814	11.495459	0.68
7.9726005	7.9726005	1.0
16.91849	16.91849	1.0
NaN	0.0	NaN
15.314331	18.512255	0.625
NaN	0.0	NaN
9.380362	18.335787	0.59375
NaN	0.0	NaN
3.0728974	6.612113	0.68
6.4276223	6.4276223	1.0
2.834873	11.188243	0.80246913
4.7865763	5.8742394	0.7222222
10.821598	26.88566	0.22222222
5.069785	6.524319	0.5555556
12.387734	16.33596	0.5
8.978166	8.978166	1.0
NaN	0.0	NaN
NaN	0.0	NaN
12.040903	13.984474	0.625
NaN	0.0	NaN
8.642005	11.619549	0.5555556
9.794531	10.510278	0.5
11.037231	13.96075	0.2777778
8.057863	12.473206	0.5
3.2496355	9.376472	0.4140625
11.569006	11.569006	1.0
12.540821	18.660345	0.7222222
6.082867	6.082867	1.0
12.894269	12.894269	1.0
11.693807	17.07773	0.33333334
3.5453866	4.174288	0.5
3.6125455	13.81559	0.655
11.64128	14.239892	0.68
7.9816084	12.653356	0.52
7.2115145	15.301373	0.36
4.0497527	4.0497527	1.0
9.012099	11.865392	0.42857143
15.38627	15.38627	1.0
8.926451	17.650892	0.2
11.063225	11.865392	0.5
11.169011	14.939431	0.5555556
9.373446	25.681921	0.28395063
7.9834914	9.353072	0.5
15.452564	15.452564	1.0
9.1765375	9.1765375	1.0
16.984373	16.984373	1.0
NaN	0.0	NaN
NaN	0.0	NaN
4.916522	6.4276223	0.5
NaN	0.0	NaN

12.780331	14.612758	0.625
15.7019415	15.7019415	1.0
NaN	0.0	NaN
NaN	0.0	NaN
3.1158898	3.1158898	1.0
11.749276	16.327488	0.28
12.153611	16.0	0.3888889
3.8232336	17.081272	0.6533333
NaN	0.0	NaN
8.5157175	8.5157175	1.0
8.83158	8.83158	1.0
10.038738	16.398466	0.21875
NaN	0.0	NaN
12.744673	16.0	0.36
9.284386	9.284386	1.0
16.0	16.0	1.0
5.5434904	16.0	0.60946745
3.4321117	12.832584	0.375
16.414007	16.414007	1.0
7.46839	12.242744	0.375
6.920496	6.920496	1.0
NaN	0.0	NaN
11.082828	16.0	0.5555556
NaN	0.0	NaN
2.4670699	3.0477862	0.5
5.504377	5.504377	1.0
6.3150744	13.290381	0.75510204
4.213425	15.759954	0.5510204
NaN	0.0	NaN
NaN	0.0	NaN
10.838349	13.875708	0.4488889
NaN	0.0	NaN
5.751168	5.751168	1.0
13.015446	19.391073	0.375
4.530979	4.530979	1.0
13.817849	21.44683	0.39795917
3.1689954	3.1689954	1.0
NaN	0.0	NaN
4.9494805	7.6717057	0.42857143
3.4126315	3.412631	1.0
8.055311	13.69399	0.37278107
1.7735751	1.7735751	1.0
13.266557	13.266557	1.0
NaN	0.0	NaN
7.076741	7.0767417	1.0
6.6641765	6.6641765	1.0
5.811144	9.616827	0.2299169
NaN	0.0	NaN
4.5033517	4.601479	0.5555556
5.4222884	9.755312	0.7222222
9.891956	22.22785	0.30666667
15.122592	23.676409	0.5555556
4.530979	4.530979	1.0
10.319297	10.392052	0.75510204
7.617839	7.617839	1.0
NaN	0.0	NaN
13.177639	16.006588	0.375
6.3911552	21.57427	0.40625
5.8413935	12.069244	0.24
4.9365845	16.045328	0.5822222
11.337776	16.173903	0.5
6.128572	12.22692	0.31555554
NaN	0.0	NaN
3.528808	5.6595244	0.36
13.4056635	14.421698	0.5
4.7249	19.15535	0.44
8.76999	8.76999	1.0
16.301931	16.301931	1.0
5.964382	9.127073	0.5555556
7.364875	10.942324	0.42
12.328734	15.460139	0.44
NaN	0.0	NaN
10.861911	14.282608	0.5
5.8066735	8.240186	0.59183675
10.87191	10.87191	1.0
6.9535837	13.623866	0.53462607
10.456691	27.813288	0.36
3.9827394	28.637583	0.6213018
11.134615	18.43092	0.28125
9.795125	19.143446	0.18367347
10.001911	10.001911	1.0
16.522848	34.663	0.5
4.3393183	13.750257	0.57024795
12.297973	12.297973	1.0
3.117882	7.9385	0.5555556
14.0979185	14.124288	0.625
5.6595244	5.6595244	1.0
NaN	0.0	NaN
13.357806	18.57919	0.5
7.0488853	9.216854	0.50617284
14.130822	14.130822	1.0
13.361184	13.361184	1.0
5.4436474	5.707438	0.5555556
3.2831154	11.054865	0.6296296
7.9385	7.9385	1.0
7.9483404	7.9483404	1.0
NaN	0.0	NaN
7.397674	9.475908	0.33333334
8.117956	10.397472	0.5555556
5.866604	17.527046	0.33333334
5.0256634	6.7224	0.68
0.70757335	0.70757335	1.0

NaN	0.0	NaN
5.3922477	5.392247	1.0
5.4942775	5.4942775	1.0
NaN	0.0	NaN
NaN	0.0	NaN
12.200414	18.305065	0.2244898
8.475308	9.496344	0.5
14.876927	16.790968	0.33333334
6.462971	6.462971	1.0
NaN	0.0	NaN
6.6436768	8.847125	0.31944445
5.522719	20.112316	0.5972222
18.003582	25.52808	0.2733564
9.188329	13.443328	0.26
11.244061	11.244061	1.0
NaN	0.0	NaN
4.4608884	4.460889	1.0
4.6779017	4.6779017	1.0
6.7614164	16.0	0.3633218
NaN	0.0	NaN
7.651983	16.0	0.5
7.5545115	8.113313	0.7222222
7.8600116	16.0	0.5555556
10.775435	10.775435	1.0
15.305886	15.94484	0.5555556
8.60227	13.677415	0.42857143
11.274418	14.043145	0.5
9.651467	12.111115	0.5
8.004932	20.973072	0.43209878
3.1053448	3.1053448	1.0
4.501508	4.501508	1.0
3.9277399	11.4571295	0.5822222
19.463251	19.463251	1.0
4.1025023	7.663812	0.42857143
7.459998	7.585984	0.75510204
