PathDist	MaxDist
19.30585	7.570604
28.247435	7.542893
27.429407	5.062158
26.7553	7.6888566
26.716322	6.922963
29.931194	13.789606
29.41626	7.573043
29.324938	10.065363
29.732931	6.8004746
26.60041	10.058689
28.325811	7.8441916
29.386826	4.2905364
32.569168	12.928844
29.93074	5.1766577
31.61973	5.880532
29.134619	7.8019934
29.606264	9.981809
31.711155	7.8821635
30.46606	10.677903
28.773556	4.71561
33.332275	11.356323
34.237415	6.816402
31.21314	5.3949213
29.14053	5.638724
32.92525	7.874997
36.790203	10.3468275
32.012173	5.477498
35.371033	5.513323
31.842947	15.352377
34.3673	8.8897
32.292152	12.993025
36.436565	14.715816
28.699068	7.378408
33.70244	8.456695
35.695583	5.50024
30.731739	7.698548
23.461102	4.292176
34.414906	11.400034
38.35069	6.5588374
33.763298	12.781482
36.441166	8.413623
37.120354	7.2723665
34.964584	4.869927
35.346466	18.711004
34.534096	5.20421
33.970005	7.9767733
35.134666	12.514781
34.400692	11.899977
36.946884	8.055087
38.509552	11.282771
36.711674	9.9937725
33.588177	12.181221
38.238216	15.26594
37.374863	9.070275
36.196022	14.443979
25.556416	8.459315
35.788803	8.54399
30.848398	10.129183
38.04222	9.133902
36.940884	10.293233
31.671453	8.577177
37.590435	6.5313215
38.918896	8.885578
35.522827	11.753026
36.127953	9.386844
35.521774	8.069771
39.752117	7.7112293
40.840843	8.895346
40.14529	11.358935
37.81347	18.18647
40.919266	7.586743
36.5433	15.253048
35.2026	11.952946
38.581944	8.556417
38.52898	9.069237
38.7642	12.903754
35.471085	10.542727
39.621025	6.016414
38.16596	7.0378466
40.148735	15.207825
37.618134	6.214602
38.390038	10.768616
39.271194	12.527396
40.862206	15.981611
39.78198	10.497483
37.933666	6.5892553
41.66976	4.8528852
36.223995	8.601529
39.589195	8.425796
38.33913	11.317536
38.391945	7.6707916
36.027077	11.202102
37.180206	16.159763
39.81206	14.619163
33.768585	7.2086787
38.814587	9.791557
38.114525	10.047615
38.419926	10.031967
36.716595	3.4370675
37.604362	6.7769575
42.37292	8.952918
36.863815	6.9773746
34.452427	6.086659
38.854156	7.9587092
40.853065	15.218376
40.55418	6.820747
40.36702	11.286768
36.90785	5.4460483
39.970947	12.202509
42.60182	11.073098
43.122402	9.214984
43.480137	5.412184
39.97591	10.680665
41.346275	7.893308
38.75311	7.1832986
43.69903	11.397246
43.319084	16.363781
41.424553	8.608961
41.08738	19.25064
45.21389	10.320284
44.28687	16.5151
41.51001	3.307207
42.52975	9.797455
46.398556	10.029446
37.923756	7.8857026
42.13352	7.513357
42.296093	15.9682865
41.462692	14.736874
43.57835	7.797841
41.2941	15.160724
47.847717	16.765339
39.223255	5.652597
43.699615	9.6504
42.298325	16.885006
38.74073	19.61635
41.00143	13.533549
44.144547	9.395041
41.061596	9.348704
43.16476	6.062981
46.57367	13.126349
46.073494	8.426553
41.050243	8.484967
44.35852	14.071648
42.21009	6.7527637
42.80936	9.445969
40.36785	12.518002
42.40618	13.673145
43.607113	10.056622
43.975918	8.04557
44.869278	8.877556
48.094093	8.452969
38.392155	9.237596
44.63739	15.850448
43.908703	9.703166
41.489548	14.712502
44.043396	8.274578
44.282673	5.6383696
43.54536	13.216762
43.288414	10.933407
44.47094	7.955927
44.07654	13.0262
44.609806	10.919267
43.51664	13.650601
42.231388	7.9585233
40.68735	11.90777
45.727737	17.912098
45.555958	18.90449
44.050793	16.67523
45.49388	22.254078
41.090015	15.266915
47.865738	13.010415
44.199997	12.253102
44.407658	15.345038
39.374905	9.385804
44.45003	10.415092
43.833736	15.196626
43.64122	6.0373845
47.546753	7.3912067
45.183167	13.842738
43.140007	14.754107
43.91054	23.301134
47.86345	17.100554
40.10933	12.091794
46.0538	5.7298994
42.32129	14.102226
44.44842	7.293817
42.057774	10.067619
43.729794	10.21601
41.73052	12.341999
48.059982	19.817802
45.523087	10.117464
48.193825	12.964358
44.403683	9.473225
46.786057	8.125919
44.001743	7.64297
44.708527	16.93187
41.132545	7.072802
46.241077	10.0306635
44.111153	13.5961275
43.736546	9.324363
47.565018	18.436668
41.120003	13.466503
41.897556	5.48849
44.043503	12.891971
41.216877	8.974132
46.981773	6.139798
44.77709	12.262973
45.97296	9.435802
47.63451	24.255444
44.598	7.0169806
45.490116	10.545994
45.709362	19.99757
47.367825	24.665276
46.78705	9.390374
47.94992	5.6017036
49.421143	12.207408
46.077923	9.336421
44.712536	15.976493
47.711586	7.8438263
48.89756	19.294872
46.34325	10.775383
47.827972	8.245681
47.681313	8.941941
48.11216	11.980711
47.600838	8.84806
46.505802	14.290369
48.52273	9.218626
49.294323	17.867819
45.82916	18.953781
47.148865	19.335901
44.679993	8.164741
46.884247	14.27702
44.761597	11.32421
45.03344	12.045008
48.499294	8.177225
45.262787	19.173557
49.42169	6.586077
42.867138	10.500495
48.226288	12.280892
46.860374	18.571476
47.959095	13.708355
46.510323	10.113868
48.576607	14.478449
47.43012	8.208181
42.63737	6.1610026
45.331036	9.0604515
47.12061	12.061018
45.347675	13.3405695
42.17672	22.768642
46.887325	13.319114
49.1671	17.146074
44.705517	19.415886
48.214664	18.588995
49.268353	7.8813305
51.46128	17.18714
46.816036	17.809668
47.812214	8.469092
49.00073	22.56334
46.138767	13.562286
46.970123	10.257786
49.321312	7.8529406
43.135227	13.41326
46.505318	11.043268
49.53839	8.155903
50.858685	11.679228
47.522705	13.768415
