PollenDist	MaxPollenDist	WDivFathers
7.3328753	13.34276	0.2231405
9.023452	16.716352	0.25
6.2810345	13.706202	0.125
2.8916984	9.339712	0.265
5.099371	14.284932	0.104
6.000952	13.040521	0.20833333
4.7526526	15.468273	0.27272728
7.6185555	9.304812	0.33333334
3.73797	12.115917	0.22222222
6.415206	12.976058	0.09763314
3.7875907	9.838621	0.12471655
3.9926255	7.018657	0.2857143
5.3934608	9.898494	0.3217993
4.9671826	12.289221	0.21893491
5.849366	14.445026	0.195
8.895229	17.68025	0.13580246
2.7098489	5.654823	0.36888888
9.527425	22.51753	0.138322
6.5617924	12.272977	0.11111111
3.9562752	8.031563	0.23555556
3.7217681	8.095655	0.50222224
4.2858853	12.747738	0.2834467
2.042707	7.0698185	0.52
3.5270696	7.7445087	0.42
2.841727	7.43895	0.20888889
5.252047	14.069368	0.16115703
2.9411533	6.454629	0.35185185
3.5145543	12.311416	0.14285715
5.9340186	10.470173	0.20987654
4.410433	12.598391	0.2037037
4.8565793	12.426896	0.25333333
4.464605	9.771423	0.12396694
4.3963966	9.186313	0.33333334
3.692216	7.4669747	0.20987654
4.6675787	5.7116203	0.44
4.001267	9.145878	0.13194445
3.9005103	11.398691	0.296875
5.3743644	13.716912	0.16528925
1.9798833	5.158689	0.46938777
5.4752355	10.556145	0.1570248
7.013703	14.209229	0.08650519
NaN	0.0	NaN
8.266395	24.4876	0.135
3.5947332	8.79909	0.147929
7.3497806	8.914855	0.3877551
5.186832	17.937271	0.25623584
5.539056	6.832174	0.26
1.6616853	5.6790814	0.6398892
4.5219784	11.163147	0.22222222
5.2803693	8.8077755	0.14285715
4.5795894	16.989885	0.19848771
5.3161063	14.066525	0.30612245
3.4365213	5.528313	0.4814815
4.9337344	11.156118	0.21777777
6.4654074	10.794101	0.14285715
5.0920615	9.532998	0.38271606
4.898357	9.196152	0.121107265
3.210352	5.095465	0.4
3.1474097	9.852327	0.23555556
6.594244	13.761689	0.15625
