PollenDist	MaxPollenDist	WDivFathers
16.860691	28.544163	0.36
7.630535	18.903547	0.5
6.695135	6.695135	1.0
3.4457722	4.2623377	0.52
16.111256	16.111256	1.0
8.5033045	16.0	0.36
NaN	0.0	NaN
NaN	0.0	NaN
NaN	0.0	NaN
10.647047	10.647047	1.0
2.0769749	2.0769749	1.0
24.520626	47.085674	0.44
10.40842	20.467327	0.5
NaN	0.0	NaN
35.643166	35.643166	1.0
8.407931	8.407931	1.0
7.767063	8.875767	0.52
20.142834	26.77321	0.29085872
19.84892	23.829958	0.2638889
14.478009	16.0	0.5555556
10.764734	11.800414	0.34375
48.0	48.0	1.0
37.30882	44.128162	0.5555556
10.586841	29.86507	0.34375
26.633738	55.14264	0.30612245
2.7861874	2.7861874	1.0
12.370872	21.631144	0.32231405
17.868074	46.086494	0.44
9.160817	9.160816	1.0
9.595908	35.171024	0.25259516
14.953151	30.76018	0.22
5.688767	27.52965	0.43801653
9.26812	13.202503	0.4861111
7.719355	8.011977	0.5555556
9.851611	13.905129	0.33333334
16.753763	40.532738	0.14197531
10.334374	10.334374	1.0
11.958609	31.702162	0.625
9.294891	9.294891	1.0
28.498377	49.62669	0.30555555
8.397016	8.397016	1.0
21.931774	33.946487	0.5
14.570675	32.73564	0.4814815
13.119649	27.283222	0.25
17.675749	35.66956	0.234375
2.4690487	2.4690487	1.0
14.396242	15.518079	0.40625
2.4690487	2.4690487	1.0
14.169903	14.169903	1.0
NaN	0.0	NaN
10.3897505	10.3897505	1.0
16.839268	26.376898	0.28
4.423261	4.423261	1.0
12.973766	15.622933	0.5555556
27.571056	32.3858	0.28
26.178827	26.178827	1.0
10.109924	19.719662	0.42
8.192947	15.935806	0.28125
26.01904	26.01904	1.0
18.404682	18.404682	1.0
11.61394	13.966865	0.59183675
10.310132	11.132657	0.59183675
2.3992374	2.3992374	1.0
NaN	0.0	NaN
8.052834	12.388024	0.3125
29.267933	58.419777	0.23966943
17.467106	24.605341	0.68
11.777608	24.577976	0.5555556
12.402821	53.75222	0.57024795
13.776346	25.604311	0.28
9.212138	13.874338	0.52
14.894682	20.245123	0.375
10.520643	32.818855	0.34
8.15915	30.905283	0.34375
15.094159	17.839386	0.5555556
4.2623377	4.2623377	1.0
5.597022	52.438614	0.8579882
10.648435	10.648435	1.0
2.9776256	14.534255	0.82
14.737174	17.8788	0.40444446
14.536174	14.536174	1.0
18.727667	33.735558	0.5
41.71759	48.386528	0.5
18.762964	33.39293	0.18367347
NaN	0.0	NaN
10.073363	16.015154	0.5555556
14.291615	34.073814	0.31944445
5.3054485	8.369105	0.5555556
NaN	0.0	NaN
11.492204	18.07037	0.32544377
17.232052	17.232052	1.0
