PollenDist	MaxPollenDist	WDivFathers
6.3916936	16.440084	0.25619835
6.0586905	10.134668	0.16049382
2.833221	5.390239	0.3877551
6.0985336	15.758745	0.2890625
4.378522	10.169941	0.10743801
3.256401	6.9651937	0.3
6.2486534	10.253296	0.20987654
3.7342834	11.724171	0.13265306
3.5907295	5.7907014	0.16666667
4.151874	7.025735	0.22727273
2.3045728	6.84782	0.75510204
9.167967	19.211775	0.10726643
3.6210437	7.6729436	0.24
4.768364	12.172096	0.18055555
8.16271	17.023945	0.1468144
7.9743733	15.883133	0.1632653
3.9782696	10.685219	0.12802768
7.0531564	9.084826	0.44
3.6263819	7.847146	0.23140496
3.28657	6.2192097	0.2109375
3.9155364	6.0144644	0.14
4.047021	11.800003	0.18047337
7.3615665	13.883818	0.1171875
7.890591	10.366626	0.15306123
7.893691	13.334177	0.1875
4.1928086	8.293482	0.171875
6.6133327	13.850202	0.1456
7.771803	15.475328	0.13777778
3.1656697	10.635394	0.43209878
3.3469193	8.39618	0.104166664
9.8232	14.923325	0.2777778
4.154346	7.638561	0.292517
12.904949	24.661116	0.1875
3.2472272	6.266499	0.31632653
2.3100355	9.070576	0.28826532
2.7139206	8.091876	0.43801653
5.427043	7.5721173	0.38842976
6.238777	13.346809	0.2777778
6.478676	14.929553	0.10763889
3.9721475	7.36567	0.22
5.5743732	13.973627	0.25
4.0805125	11.164432	0.22222222
4.9200463	8.5987215	0.15306123
7.249704	19.009617	0.22
2.3982983	6.3881664	0.2631579
4.931306	7.9619827	0.4556213
6.830838	18.997051	0.21875
3.8668587	12.623223	0.2857143
12.073131	30.82868	0.17159763
11.623534	12.392798	0.3888889
3.5024152	4.766297	0.25
7.4924912	15.887719	0.093333334
5.6603866	16.924809	0.13043478
1.3566085	3.6091976	0.43801653
8.970499	17.17361	0.18367347
4.777031	11.366096	0.2231405
5.363111	6.530468	0.2777778
5.062964	21.347006	0.1953125
6.9520955	13.861302	0.14127424
NaN	0.0	NaN
5.7822413	17.195145	0.147929
10.279741	20.630892	0.138322
7.581221	16.12868	0.11911357
2.1149898	4.365982	0.56508875
3.153061	7.4829917	0.20634921
5.773441	16.093163	0.20888889
4.2776036	6.3541403	0.22222222
5.5925474	11.100746	0.13573407
5.3205976	14.368248	0.21
2.6977713	8.6132965	0.3580247
4.2323976	5.7050986	0.26
7.534651	16.449902	0.20987654
7.8132734	12.548141	0.147929
5.3168535	14.795895	0.3964497
4.6252475	9.971303	0.19135803
0.8616133	0.8616133	1.0
6.490783	14.219839	0.13777778
6.704146	13.977493	0.14
6.973623	13.603924	0.19444445
5.526641	15.506926	0.15235457
8.903877	11.111288	0.28
3.2520854	12.863559	0.19642857
5.7609987	19.348372	0.11909263
6.2513633	11.998254	0.15646258
4.7211766	18.116142	0.14814815
5.436069	23.080496	0.5510204
5.1612244	11.399936	0.09
4.8638473	11.52573	0.28125
4.1554365	10.008878	0.345
3.7978253	8.906937	0.17580341
5.034894	10.388635	0.20710059
2.4659603	4.019508	0.25
5.885162	9.764326	0.31555554
5.5442142	6.786547	0.22222222
3.251785	12.273839	0.26222223
3.4977403	9.387346	0.22495274
4.495696	16.191519	0.2734375
6.4834013	13.228682	0.16897507
2.5683155	8.767288	0.16262975
4.958714	7.1664968	0.27272728
4.7537346	11.338953	0.1328125
6.1785684	9.185002	0.15555556
4.9650884	15.171396	0.3553719
10.4987755	22.402369	0.16049382
7.3763614	14.093389	0.14177693
4.997775	20.567493	0.36507937
3.623478	10.423583	0.12
6.782073	11.897737	0.11
3.8977432	11.3577	0.2299169
6.5618987	18.221125	0.18222222
6.3344846	10.825712	0.1632653
3.5274012	4.750398	0.14127424
4.550538	6.6954913	0.22222222
2.3613353	4.5189238	0.26
3.9354365	7.681538	0.52662724
8.828806	14.889452	0.16897507
5.5179377	8.877196	0.2249135
4.3431354	11.278021	0.19135803
5.3859224	16.452747	0.14878893
4.792655	6.0836453	0.2892562
4.0363183	8.08281	0.2781065
6.261096	11.692254	0.11357341
NaN	0.0	NaN
2.4865677	9.269719	0.28
7.8809776	13.863493	0.1632653
6.8702025	15.772739	0.11734694
10.407585	17.019953	0.23553719
4.7362423	13.38063	0.17355372
4.973873	12.387052	0.21875
4.582416	11.196939	0.16115703
7.3306036	13.212429	0.1484375
5.746905	12.068803	0.12426036
NaN	0.0	NaN
3.072924	12.588207	0.265625
4.5368047	19.299637	0.216
3.0399902	7.725946	0.16444445
5.367658	13.280789	0.13609467
6.1825557	29.792418	0.12809917
6.148917	12.156448	0.15311909
3.7263675	7.008221	0.27160493
4.2136116	11.847478	0.32409972
3.6549454	8.866944	0.10743801
8.960037	24.074314	0.10743801
9.150329	22.047148	0.14186852
3.770147	10.464265	0.16553289
5.0168457	12.029597	0.1597633
5.7857866	13.087218	0.245
4.5167947	11.825823	0.33333334
4.5727863	8.696012	0.37190083
8.695218	15.121718	0.14285715
2.7546563	6.683498	0.30612245
4.184444	7.3992457	0.26
4.6656814	12.953422	0.16666667
7.3282413	14.315217	0.1570248
NaN	0.0	NaN
7.4657936	33.48328	0.14177693
4.0258894	9.475505	0.4375
7.9633036	20.02457	0.09695291
4.5914245	15.045179	0.2777778
8.586569	11.107924	0.27272728
4.744535	6.9952364	0.16049382
NaN	0.0	NaN
5.492909	7.9901466	0.25
7.3265634	12.756528	0.15277778
4.8914356	14.568175	0.19135803
1.432938	2.4538405	0.25
3.8617198	7.9505305	0.14555766
13.0590725	17.209707	0.25
3.2744713	14.869	0.32409972
3.2457404	5.5288095	0.3372781
5.840521	12.645042	0.09695291
4.9747796	6.824417	0.2
8.799334	19.595713	0.15432099
6.859698	26.083363	0.20221607
4.7758646	7.042772	0.15789473
3.997944	23.081482	0.2249135
4.0955176	9.647125	0.14933838
4.1920466	4.5862327	0.5555556
5.6354117	13.558537	0.13777778
4.857926	11.032563	0.1875
4.7836604	6.3793845	0.22222222
5.5744886	9.673963	0.1584
6.816494	12.568928	0.13580246
2.499387	6.5929475	0.33333334
4.0817647	9.303612	0.3553719
3.8406916	12.412248	0.13777778
8.599835	15.453192	0.08
3.8824277	5.856913	0.1875
4.9478245	4.9478245	1.0
4.7605658	9.257111	0.138322
9.696144	22.632002	0.125
2.977133	13.762292	0.5
3.5836198	14.112878	0.30246913
8.652517	16.992641	0.12471655
8.300813	12.07719	0.175
5.5328026	17.894154	0.14285715
7.7026644	12.769049	0.34375
5.799482	17.47451	0.18402778
3.588969	5.666568	0.36
6.995989	12.650394	0.1328
4.057443	6.1193647	0.2777778
7.060671	18.77496	0.12345679
7.5670686	16.693333	0.15277778
NaN	0.0	NaN
2.6757984	7.970094	0.2192
4.5170927	15.006635	0.1510107
5.391469	9.348198	0.3148148
3.8603063	8.12646	0.4
4.9303393	10.883988	0.25
5.1316657	17.39954	0.15432099
3.8721354	9.090862	0.18055555
5.881012	7.8198175	0.2638889
5.5223794	24.24522	0.2345679
7.519711	14.117639	0.14197531
8.580326	9.259816	0.625
5.2888846	10.689021	0.2
