PathDist	MaxDist
52.639442	19.155012
40.812824	16.386883
46.940342	14.121684
52.815662	11.139914
45.706486	18.7435
55.99973	15.48713
54.00929	13.161295
48.726395	15.4487295
54.800484	21.055641
58.00539	24.812805
59.442673	6.737597
51.576	15.5128975
59.975784	21.761314
51.947952	15.58059
47.194187	15.358478
59.603867	10.400688
56.597168	19.28887
65.62255	10.83533
65.2454	23.243689
65.48875	12.008286
63.35811	9.842119
71.43192	10.846719
71.77659	20.271116
70.43521	35.334946
65.833534	17.319178
69.19649	18.149004
68.213524	18.069307
66.23777	12.171133
73.72231	19.345882
68.56782	29.548815
69.55634	12.690103
71.60082	25.284998
76.60985	19.649939
71.52942	23.386976
60.190567	12.840378
75.79422	23.18299
75.30178	12.01714
73.88023	13.354161
74.89548	22.757624
70.5841	11.667918
76.309875	17.561237
74.06971	22.609411
75.29622	19.575632
81.36283	21.497034
79.642044	17.057014
74.89689	16.349007
72.57661	15.86898
79.4384	24.606789
73.61053	8.643461
78.11165	15.625777
76.17972	25.355177
78.57245	45.2501
78.00191	23.74337
82.82052	23.525766
84.35636	26.836674
79.31574	10.060891
77.61461	24.77641
82.82449	29.425234
81.15639	29.332268
83.70705	16.380796
79.23662	34.139423
83.11721	21.08585
80.643715	26.414577
81.501785	24.331327
82.899216	20.275867
87.65332	28.719906
81.90455	20.05927
77.289505	26.929085
81.57659	39.26302
78.208145	16.943434
69.65858	47.408165
78.60923	22.245714
79.06151	29.857277
81.420784	10.706327
77.589066	20.481676
86.20994	24.03721
82.11734	12.566564
82.68212	11.791426
82.7843	15.436493
88.39231	18.433867
89.43638	17.780512
87.49094	18.434565
84.18088	36.695305
76.56927	17.855024
89.86408	41.688232
90.458496	35.03578
89.59296	39.834644
85.64173	17.812439
84.6646	10.850869
82.045425	36.18162
88.54048	30.635576
87.085655	15.949876
83.35308	17.629644
84.51596	19.386044
88.58398	17.489168
92.78278	21.565517
85.69228	17.335934
90.36655	15.992376
91.19175	28.249134
87.00532	23.499231
85.83941	11.672216
91.84384	25.532227
93.319824	36.32157
89.27607	17.494411
84.79018	28.646742
100.68941	22.585625
100.34565	20.821503
91.90717	19.582325
90.82777	24.311655
87.47039	28.075619
90.388245	35.779995
91.80351	23.231903
89.47149	21.274971
88.21939	25.7583
95.61144	39.7465
89.39977	16.632616
84.19087	26.305204
91.11969	22.095882
92.452835	28.97031
100.08797	41.586308
92.6651	11.780647
98.03664	39.393536
97.956375	16.114168
89.97096	28.575129
90.46854	36.45447
85.58172	15.630736
86.28226	38.46293
88.91507	20.859814
97.02875	21.72668
100.24933	33.333515
90.47957	24.9804
88.49998	24.63222
94.61167	24.912775
92.40691	17.478878
96.73625	44.803272
96.37251	12.349651
96.06065	13.038233
95.73976	34.913677
99.408325	21.558472
98.077866	21.587286
100.97016	26.747942
100.50249	24.494225
100.68579	23.512466
100.74851	18.664833
93.15794	25.002033
90.88037	40.482376
100.10127	21.909914
88.04842	18.855246
100.11986	12.328572
99.68722	28.279903
100.58849	25.82914
98.603546	23.871464
97.74853	26.235905
100.17117	18.609001
100.06019	15.216183
100.52548	23.9266
100.08477	20.415117
95.100136	38.761467
100.86907	29.054138
92.10984	14.611579
100.136765	29.976124
103.66128	32.659595
99.532684	23.142109
93.723335	41.803383
100.210304	18.106615
94.977165	27.453382
99.690346	38.113632
98.01636	27.162556
100.37296	19.55919
100.078156	30.44738
101.3096	28.624567
100.08807	24.517399
100.11038	25.721588
99.337845	30.203777
102.30545	14.615203
96.373215	11.680818
100.0789	20.563711
95.428535	13.393095
100.26326	22.530598
100.383865	29.134872
101.1277	31.060144
100.13756	27.463135
98.27251	20.398495
100.2542	24.129877
100.32747	30.146902
100.0848	25.13966
99.70212	31.49266
100.06452	41.01691
108.41743	32.47625
97.59462	14.106953
100.01899	35.04234
95.266174	29.089256
97.40356	20.875954
94.790634	22.409718
100.27131	31.793839
101.98767	29.764328
100.88566	34.18471
100.0814	16.016918
100.69362	46.662838
100.09487	18.44135
101.76371	27.859528
100.12462	39.894077
103.42609	24.054157
93.4114	24.711363
100.31679	28.84162
100.03769	17.674587
93.0658	8.727954
105.971985	17.73554
98.587685	17.034899
98.3845	10.192624
103.44374	24.357811
101.18981	23.117628
101.08712	31.292778
99.77969	26.375036
97.295235	22.448364
96.11601	36.700016
100.085526	21.105707
100.3841	40.288326
97.01276	22.662502
101.65923	14.425461
95.25612	33.386173
94.32244	26.406374
100.07368	28.480778
101.52253	35.466164
102.06642	15.151014
101.42203	32.859245
100.79592	14.2666
98.01586	27.165668
100.73052	14.707508
98.98795	41.84662
100.34427	23.707514
96.45031	17.636116
100.21229	27.015379
100.24722	39.102654
104.84364	28.242268
96.89174	24.77734
100.47009	15.59095
100.85204	13.69213
101.04964	20.298798
106.750244	21.244955
105.54722	19.621746
103.940735	24.750896
100.333	13.798466
98.8973	17.433275
100.83502	24.814945
107.879906	28.139647
100.6119	13.495713
104.34477	20.295511
101.84082	16.806353
102.169785	37.0866
100.15125	23.115252
100.696785	38.26811
103.842155	23.300703
100.654396	31.995
100.6645	15.025647
100.4473	37.399063
100.26667	27.802647
99.4926	11.229101
101.11248	17.51622
100.024796	32.43515
100.96083	30.127113
100.43503	21.129625
100.16769	23.737194
100.45348	22.42055
100.39203	18.754795
109.38099	53.741116
100.22852	39.67476
97.14365	23.490252
102.30033	17.873123
100.18715	11.080296
100.164154	22.626726
110.18637	42.07539
100.14739	11.555369
103.95602	25.428045
106.39102	13.89892
97.44389	24.31923
100.57101	15.802442
99.17194	20.3914
100.248825	27.039675
100.60386	36.138023
105.85651	29.787855
100.07257	18.84008
103.90755	14.294179
105.73504	29.098305
105.31202	21.147194
101.33635	18.420803
100.388	18.781084
99.48128	36.97464
102.61734	31.915617
101.69018	27.156082
100.055595	25.419243
110.9825	48.732594
103.04533	50.50537
100.12539	28.417997
110.577034	22.084103
105.72244	20.7141
100.67484	16.905407
106.960205	25.342424
101.24982	33.035652
104.07923	52.077568
102.41008	21.323221
108.693794	36.45035
110.62308	33.12797
104.8897	26.270344
108.25443	23.996752
99.62223	24.880459
100.40667	19.86071
107.376816	28.717518
100.87008	37.942905
105.24269	12.87336
115.50729	21.947506
100.17911	27.555824
108.651634	27.312063
100.42071	11.193522
100.22009	17.792976
102.428986	27.04049
100.54595	22.98977
103.77589	31.775705
108.84256	24.201754
102.55117	18.324505
101.35733	24.14872
100.354546	26.83028
107.92334	34.092373
104.9649	20.785606
105.59837	16.603378
106.15272	14.604637
106.83368	22.055237
111.425934	37.436134
112.10337	29.678806
111.55166	19.982933
109.665634	19.690649
108.81404	14.621387
100.275	12.030039
104.34565	17.2326
114.25684	26.952826
107.88489	27.67049
110.89198	20.692972
101.039276	31.068079
109.22648	14.641106
108.34477	25.680645
107.672165	31.806602
104.00386	37.440826
111.83103	16.802725
115.912445	24.642313
108.68694	22.562504
108.54717	13.497361
96.64716	15.284718
107.223335	20.610012
105.9413	28.57249
112.10396	35.211872
116.28707	20.870365
114.427826	32.974365
113.11651	21.799284
109.80341	31.975645
106.89474	27.549746
119.7809	33.477978
112.82596	24.577246
110.1931	19.806791
108.020035	36.394463
110.58038	26.775333
109.80955	27.66769
113.31323	33.67853
109.28493	38.62796
110.912346	17.562128
109.48774	26.554558
108.39262	26.849293
103.88641	30.900589
110.882225	19.035378
111.27619	44.871967
116.47665	21.54269
110.67619	45.327225
114.49381	23.428907
108.860306	32.22102
115.78857	38.32345
116.37595	20.64888
108.42066	30.280329
121.26326	37.65459
108.18851	28.891289
