PathDist	MaxDist
35.809223	9.411749
33.58461	10.245473
37.80368	19.031836
49.916813	17.50355
47.42179	8.412425
54.054214	22.846975
50.07281	22.269875
60.685825	19.002037
56.01425	10.429398
43.861176	7.5972233
55.771065	11.702053
61.11965	19.97211
64.34473	16.850798
65.072235	29.781092
67.471275	28.45415
63.99075	15.404194
62.95959	36.8657
68.68194	28.21208
71.90457	19.015621
70.549194	10.766209
75.14641	21.55075
74.42762	32.70436
64.04798	19.230104
75.79767	23.535372
72.861885	21.177765
66.9801	37.855484
72.35062	30.675869
72.027565	30.488897
72.09834	9.098984
73.575935	28.504572
74.41172	39.85939
66.23052	19.855938
74.00337	29.610863
71.086845	39.932858
74.84283	25.432041
74.48047	22.556366
73.19276	20.547499
73.657875	34.307323
73.64641	38.07318
70.055084	23.31088
76.87714	18.219608
76.53081	19.832651
75.728745	26.8544
74.55374	16.530006
79.73684	33.941074
80.48753	33.753845
72.95493	32.324966
79.64571	46.478245
83.9983	18.27137
74.90304	39.81816
83.112076	38.33982
77.87338	20.243956
83.05041	29.75806
85.6655	14.291962
82.24791	32.851627
76.086914	33.589504
83.984085	15.962167
77.32392	37.615543
82.7273	16.848715
82.30364	14.574983
75.284676	29.275686
81.56215	27.109444
77.9065	10.341435
90.19489	21.27327
85.525635	26.15232
82.47678	16.7555
87.627426	20.35115
84.991356	17.226707
83.31438	22.49418
83.18138	25.232111
80.53289	34.796432
87.155075	38.55416
84.3859	36.639538
81.80852	35.10843
83.46915	47.065464
73.948074	18.5969
89.56196	33.914146
84.88303	52.12043
86.056435	37.459023
82.05065	18.717636
91.188736	18.975388
86.49165	30.388184
87.97481	34.058323
85.406136	34.65148
89.55193	44.45039
86.77463	21.364935
95.41218	24.809217
81.809525	24.08066
92.67456	32.55519
85.3535	46.36339
90.420845	28.19149
94.21592	16.748878
94.574715	35.3719
90.49654	19.264952
91.2707	29.584951
86.46369	17.272177
90.3346	31.013704
92.34193	41.29787
88.36165	24.16354
85.476456	24.939259
87.72021	27.510231
84.07747	22.879148
90.91217	65.19576
88.4901	16.954384
87.69692	38.348877
87.14234	46.434063
96.88126	47.09691
93.61727	21.756172
87.27638	27.067963
91.66783	22.384815
91.87246	25.712755
86.02886	10.851409
89.01609	32.068974
95.27536	31.583332
93.03752	17.750135
98.22585	39.32362
91.081345	39.141422
87.53879	19.388525
97.11064	42.410336
97.21963	47.869476
88.86725	27.133821
92.59718	44.41099
93.37021	25.120686
91.75996	25.220173
91.710976	37.141613
95.035324	17.830498
81.33838	12.056692
99.231125	47.54721
93.75833	25.833342
91.93458	34.8372
93.48266	18.787844
91.54488	43.653706
91.827835	30.186169
101.34855	27.871445
97.581055	32.889797
88.819725	19.652342
100.14155	43.25882
92.3068	21.822798
100.74675	23.078558
101.22179	24.977213
100.47842	65.52083
99.35675	63.909954
91.76087	64.004845
100.32543	46.95009
94.88804	37.009945
100.250015	45.478466
93.10555	57.909523
93.324486	21.172567
100.39704	23.771776
100.50022	27.021696
100.00318	54.309093
98.81322	61.456673
100.47241	22.88474
100.12777	39.70241
100.62605	42.801132
96.827385	25.588146
93.92713	46.17965
99.572334	18.579216
100.45553	34.962723
100.28644	34.318253
100.003136	35.52641
99.18827	40.126152
96.48919	34.55507
95.10497	22.546762
