PathDist	MaxDist
23.66168	6.9376893
24.121643	4.983213
31.483059	6.515478
34.18241	16.45033
29.743128	12.691057
34.0282	10.042001
37.7525	13.447081
37.916348	10.123868
35.384014	11.030271
36.965923	14.498583
38.298306	17.314375
38.3398	7.68519
37.95166	11.534405
36.28402	10.972106
41.68789	8.86754
39.14976	9.018292
40.881607	7.3135214
43.21755	17.326027
40.88762	13.175876
41.107895	15.482666
41.214848	18.575964
41.99514	16.094778
39.968685	17.053423
45.018436	11.411549
45.552605	20.149853
37.842224	20.51335
47.30273	15.583562
43.626976	7.7133555
47.020332	13.920805
45.25242	17.905352
45.23665	18.0797
44.92198	16.56238
41.79779	16.19168
47.826527	23.635412
40.93994	12.404799
41.07555	12.123759
40.24286	17.555826
44.64299	14.087601
46.859978	22.9738
44.86529	8.203864
43.84199	13.346517
41.510853	8.25423
46.338753	15.098542
46.23728	18.362152
45.93768	7.4861507
47.550804	10.207471
48.279438	9.916358
44.275555	15.794703
49.266964	11.860395
49.383064	14.86493
48.343773	12.124737
36.28622	20.475363
42.73319	15.377194
48.117867	14.268501
46.572483	21.945635
43.57632	10.85946
50.73829	13.357863
48.167053	12.452179
46.55148	16.733822
48.940865	7.558814
45.91826	10.810603
45.359028	12.571663
45.90931	19.714487
45.224426	12.786301
49.40144	19.573107
49.22866	22.433338
48.089066	9.123445
43.170696	14.913418
48.622566	14.801899
49.706596	16.704584
48.546318	21.394695
48.36354	19.22103
49.26103	27.309805
47.348583	16.521679
48.995033	14.087138
49.638832	19.034153
47.65985	11.1683235
51.038437	20.692778
50.453556	16.511997
50.24771	11.501241
48.27836	22.121243
49.56385	10.185664
52.554054	17.019442
43.771137	6.308371
51.768436	13.887557
51.420624	13.338775
47.997272	9.47935
50.05902	20.129875
53.08769	15.024787
44.926464	16.965105
48.902874	16.243189
53.235893	24.71413
50.166775	14.942148
50.321014	12.605726
52.38851	15.303848
50.620876	19.73124
51.818317	12.473571
53.245754	19.93799
51.735023	11.151052
46.934525	16.293465
52.295628	11.909975
53.20561	10.142831
48.424316	17.463682
54.842495	14.764973
52.8623	14.413705
46.86942	21.855757
53.698555	10.988982
48.213417	15.57901
53.696693	19.856173
57.06198	19.546383
48.470383	14.360832
52.798485	11.532257
52.81095	25.788248
51.56268	24.342678
54.542355	24.649714
53.007366	11.367201
52.88087	11.176035
53.152416	7.5319214
53.96441	17.151714
50.772064	12.17491
53.217384	11.262771
52.81992	17.22137
56.831367	25.997358
53.575024	15.595048
52.44776	12.485707
53.10612	25.094149
55.651	17.689178
59.528862	11.543599
54.451366	30.784468
50.920128	15.637158
51.424885	12.628101
50.18266	16.218044
53.444084	18.727533
60.602463	13.832955
43.88976	25.730318
54.706707	10.17198
58.124424	12.890498
46.314045	11.990716
52.746506	22.988325
55.74858	7.656973
57.22743	14.908792
54.41023	17.358835
55.55434	16.232725
56.881096	23.153496
52.57351	17.935858
58.022938	14.103036
55.819447	29.920065
54.722565	22.41311
51.438473	8.253686
56.437847	23.724836
53.499096	14.518923
56.036396	16.45112
52.861645	13.824426
54.624146	14.5421295
57.410408	24.635202
56.88672	25.616577
58.001698	16.531126
53.862827	29.13288
55.968384	15.694966
54.301147	15.7513075
51.70774	20.066402
55.42956	28.900166
52.37546	15.405653
55.18262	29.256569
51.562542	14.172221
59.321243	15.69665
55.387234	20.913298
53.57419	12.644903
53.225742	17.737543
51.22326	9.6088085
52.16336	20.454689
60.204025	15.070717
59.28478	15.92111
59.02961	33.405815
53.439423	11.99864
53.96151	15.591274
57.866787	33.604336
55.30653	12.945442
54.80871	18.009165
52.03255	14.679248
53.73644	14.720155
59.397106	34.631355
56.943264	8.978135
57.201775	21.807262
56.157578	20.77256
59.33499	17.94121
60.61033	26.982843
61.016712	32.33686
60.272045	12.257461
61.764233	23.535408
53.304974	30.34344
49.26458	22.282808
55.610138	14.442712
59.422916	18.608593
50.855392	8.865682
58.054874	14.6570635
57.068897	19.097708
60.041306	14.459215
56.30611	20.97118
57.5696	16.185566
54.61564	21.849205
58.150032	14.395914
55.12241	21.50766
61.174023	14.324232
58.314293	24.829397
56.962223	22.97747
54.61076	16.399483
60.13807	17.503838
60.624725	14.366895
59.734108	20.2662
61.165413	32.225796
61.10087	8.681849
52.810787	12.549517
60.819126	13.245822
64.36732	22.85515
58.234623	31.458614
56.84637	17.65574
59.125175	34.801857
59.696804	19.140238
60.461006	22.546696
59.901676	21.616684
62.513153	25.406397
61.13648	19.114288
62.227264	15.387233
51.97778	21.440386
62.45955	38.139927
58.56178	17.925097
59.023838	18.568134
58.784603	28.212149
63.33821	30.851528
58.734726	27.532919
62.659084	20.927832
64.03896	24.68528
62.945496	17.35793
66.314575	25.078226
61.317364	38.92214
65.41155	16.327034
62.714466	11.436428
59.86982	16.62703
65.46135	27.872675
59.35526	23.433504
66.53584	21.244482
64.88005	26.010452
60.864937	13.924627
57.94301	28.703447
62.081116	20.513084
61.576412	25.065107
64.09071	31.79377
58.84869	15.571233
61.041004	30.764446
57.628498	24.327269
68.61645	10.02339
64.73865	17.574707
60.14743	28.841135
63.54742	23.78639
61.967552	17.036987
64.73117	11.159802
60.84045	17.421892
64.92806	18.44401
59.99037	24.774471
63.334015	22.688894
60.59119	23.030891
62.624153	26.320694
49.67523	15.66267
56.914223	8.555362
64.3235	22.634634
61.253952	20.483063
61.59719	13.662528
63.60833	29.014278
56.145473	36.149147
60.57795	22.845995
61.743683	16.060755
64.48368	13.566591
57.162346	21.040203
59.99033	24.284819
62.949306	34.64991
65.89363	32.883743
58.119705	29.658915
63.58592	19.921934
65.72444	25.955809
59.205166	14.72704
66.53611	24.6513
61.72139	13.22822
59.875164	27.486006
65.174675	28.487444
63.84526	14.456657
65.3627	11.792107
67.07105	17.173443
65.55199	23.941275
66.42782	22.147108
68.0361	16.41581
64.286995	13.421551
66.41593	14.867359
67.34018	22.772785
61.833675	21.786009
62.4126	20.54682
67.78752	28.26111
64.26593	17.328724
64.30949	24.5718
65.97046	31.362904
69.52947	16.532892
59.61334	12.337629
63.229095	18.221144
67.41626	22.082977
71.76191	22.224764
70.770424	18.570915
65.40533	32.570496
65.808334	32.436375
63.664307	22.053413
63.281292	20.809067
69.27566	27.62808
69.042366	15.827129
66.94813	19.538162
64.12289	36.690533
67.26251	19.098772
68.98278	13.623303
65.09804	30.741356
69.408226	19.04959
63.64084	22.248684
68.638405	24.492443
64.47565	27.56582
68.67481	14.444513
65.566124	27.616152
64.34531	9.967871
62.37666	23.31455
66.98679	25.064552
66.202995	29.422186
65.54793	14.97517
69.94949	17.686277
67.56533	31.097115
65.70004	15.412686
66.07723	17.408081
63.28827	20.948105
63.934746	31.523241
68.42856	45.206894
63.932144	19.593292
67.233925	22.154676
65.59245	22.653849
60.072247	14.751356
60.697723	9.600464
67.56591	22.287086
67.23336	16.928905
66.431404	26.30206
67.0379	34.185192
64.825745	21.767124
69.79256	30.847406
67.63116	22.496197
70.327835	24.60035
69.29185	22.623356
72.94518	24.756718
64.95112	28.157185
67.43857	12.702841
74.01549	10.705092
61.91059	15.496781
65.69955	38.907753
72.902466	41.764347
62.508423	22.424532
67.58694	17.672846
68.07042	23.960587
68.30678	34.470276
68.88388	17.698687
68.445946	25.472885
75.85177	23.156588
70.35868	35.740334
66.37575	21.25304
67.25265	37.79165
68.48489	26.214058
71.968925	21.448515
66.420815	12.451704
68.571396	19.7524
72.61438	41.54922
69.2694	31.317204
69.03266	14.160901
66.90062	35.694214
68.64702	18.687141
70.464516	14.415664
67.77172	18.831644
69.53202	25.542233
70.26791	21.086243
71.91836	17.375814
63.798637	9.823514
64.89474	25.001371
68.09575	30.207186
67.41799	20.024895
69.28671	25.908691
66.93235	34.544983
71.571365	31.73433
73.77223	16.441671
70.06681	14.354729
68.99323	28.303997
71.18582	13.600814
70.456696	29.168432
70.099	26.032894
69.86441	16.338514
69.458954	24.178997
68.8125	18.7282
72.36674	30.481234
73.716286	24.788351
71.89723	38.92667
69.7708	24.990427
