PollenDist	MaxPollenDist	WDivFathers
6.752969	16.768837	0.13777778
4.87897	10.650199	0.19526628
5.269921	14.00203	0.15226337
7.731614	22.544403	0.16262975
8.054062	21.403614	0.183391
7.0079765	16.020363	0.21875
7.2446074	19.111649	0.20604914
7.4034586	30.794006	0.28531855
12.568423	21.980513	0.2299169
4.1452546	9.737977	0.1712
5.604915	12.653208	0.18222222
4.995816	19.760561	0.26222223
7.042424	28.300766	0.195
16.758871	33.085815	0.12471655
2.6665342	5.071269	0.3877551
8.038523	18.46441	0.20710059
7.3181715	18.503788	0.12
3.8118868	8.792645	0.14127424
7.8092556	24.516739	0.12809917
6.7597275	17.158342	0.1331361
6.0046363	10.372427	0.24489796
6.9767866	11.923118	0.21604939
4.582187	8.114319	0.38541666
5.374726	19.250875	0.19387755
3.4038818	9.273551	0.34375
7.5945125	14.41083	0.1331361
8.787432	25.602402	0.30812854
7.1977515	25.213821	0.1468144
10.382351	16.658194	0.25
11.48486	22.754925	0.08033241
6.4120355	17.10318	0.3515625
5.6205106	22.872026	0.1983471
9.699895	16.846878	0.1171875
3.7129557	10.9421625	0.15555556
7.2902503	23.650698	0.28
9.012257	19.866287	0.14878893
3.9249403	6.7759275	0.23555556
8.363759	13.651216	0.25510204
6.193184	14.400017	0.11111111
6.8366547	16.660305	0.12244898
5.26957	6.9101586	0.20888889
9.624029	25.220198	0.24260356
7.6005173	9.4772005	0.49333334
8.3882265	14.23781	0.18367347
5.728785	16.994282	0.16068053
7.214353	11.525719	0.3877551
4.2353506	6.839272	0.14197531
3.9399343	9.691791	0.24691358
11.585311	25.917686	0.1292517
6.7859592	12.462396	0.1468144
5.3889003	21.905237	0.17901234
4.573553	11.022819	0.32544377
4.5733595	18.73704	0.20408164
5.5439053	13.839939	0.1446281
6.4535303	14.240091	0.2421875
7.621221	22.681555	0.13777778
7.6572366	20.793156	0.29591838
4.4130507	7.958404	0.2465374
10.154178	20.86428	0.183391
7.3444786	18.76235	0.12287334
6.1318	20.439295	0.15277778
5.9729023	9.361893	0.22
2.4782605	5.675238	0.2244898
9.659218	15.526767	0.18518518
4.5348277	7.888998	0.5510204
6.725294	15.156796	0.14049587
5.267865	8.663158	0.23555556
5.3173814	6.4342384	0.21604939
5.4474444	23.531452	0.203125
8.546437	26.138548	0.12962963
9.054223	18.693567	0.16
7.204409	17.09043	0.2345679
3.916934	8.397882	0.25
3.3383377	7.0561004	0.20888889
5.840888	14.157047	0.1597633
7.7184286	32.053	0.13
6.787539	9.475374	0.1122449
5.3769956	24.38892	0.2892562
8.051566	15.699178	0.16049382
7.1082616	16.174068	0.16528925
6.0701985	12.376425	0.26984128
4.49423	13.533468	0.20833333
7.1733346	12.981933	0.15555556
7.3589134	17.52592	0.1764706
8.577718	11.681139	0.36
7.5544257	16.856266	0.12244898
4.652846	6.6421847	0.3553719
4.52237	11.23869	0.45454547
6.5446177	17.591854	0.20221607
6.8673825	18.52604	0.21005917
5.0534472	14.2523575	0.14
5.3563623	12.18785	0.14127424
10.637827	15.020855	0.22
7.781832	23.103598	0.195
4.94311	9.399836	0.19444445
2.5666473	5.4850726	0.42857143
6.270659	25.148293	0.30578512
4.265202	13.371159	0.19113573
3.8793986	12.429767	0.46180555
6.61635	22.785261	0.23966943
9.571153	14.402449	0.14049587
5.869004	21.89367	0.27272728
4.451648	8.499728	0.5555556
4.1819873	11.094866	0.2662722
8.6509	20.415201	0.15277778
9.621698	24.92929	0.1597633
4.033245	10.381842	0.19092627
10.906561	24.705889	0.14186852
7.536084	13.206596	0.20888889
6.2923403	10.16897	0.5
11.695054	20.17644	0.2967864
6.46733	15.6720915	0.3580247
5.5696077	11.610883	0.1597633
2.2797875	4.352342	0.42
3.7145565	11.119943	0.31632653
11.708935	18.203596	0.15555556
7.6204734	14.3125305	0.10493827
