PollenDist	MaxPollenDist	WDivFathers
9.621376	20.557608	0.13609467
9.082268	14.618645	0.24489796
3.6440163	8.078921	0.23555556
NaN	0.0	NaN
8.040738	17.035583	0.3964497
4.2459226	7.2550054	0.18518518
11.259152	24.153767	0.19008264
5.669935	7.31924	0.25
9.265067	25.781061	0.17333333
3.2371256	5.5346975	0.21883656
4.4026217	9.734254	0.20661157
8.269913	15.161389	0.36734694
5.025639	13.4133415	0.109375
4.6639996	18.851236	0.4691358
1.7191799	2.6406004	0.36
2.7284014	5.9893923	0.2578125
7.456346	18.042427	0.17355372
4.8183913	17.179409	0.1694215
4.782145	14.15156	0.19
7.6887693	16.20491	0.17355372
4.97875	10.142636	0.14049587
6.0394464	16.633183	0.32444444
5.28188	11.469747	0.2244898
4.77091	7.028636	0.2781065
7.7870464	12.29756	0.15277778
9.281798	20.534101	0.22222222
8.127642	11.865816	0.30193907
3.7497063	7.719161	0.1875
5.0903563	16.66876	0.4593573
4.5315857	8.606807	0.24
4.2575183	7.9939556	0.18055555
7.8297215	16.352129	0.125
6.2636423	13.43892	0.1632653
3.9796016	9.347666	0.1764706
3.599354	14.64441	0.2832
6.619649	13.49663	0.11357341
7.7279453	25.791254	0.21875
6.509565	22.049578	0.14814815
4.936386	10.591524	0.10204082
4.7132354	12.143472	0.15277778
5.009384	14.604755	0.12396694
4.884452	13.453749	0.14677641
4.886073	11.147985	0.12809917
5.1451945	12.51236	0.39130434
5.464187	13.591998	0.13580246
4.285711	8.383528	0.21995465
5.3561525	15.519582	0.16343491
6.0849447	15.115909	0.1122449
2.7929575	11.7318125	0.26643598
4.5670986	8.462648	0.1796875
3.6387575	9.361458	0.20987654
6.012714	12.684521	0.13580246
3.8581777	8.712708	0.265625
4.0579224	6.1125097	0.24385633
4.128739	12.573761	0.1966759
10.101309	16.94641	0.18343195
3.8713276	18.371136	0.4861111
5.5657725	15.001907	0.39100346
6.523088	23.631613	0.35147393
6.565987	12.833993	0.19526628
5.9618	14.569104	0.1388889
5.9419403	12.801432	0.34
3.1201408	12.929314	0.24099723
4.668152	13.750384	0.21893491
10.295008	21.35633	0.086419754
4.4781837	6.215956	0.145
7.837685	19.21453	0.109375
3.2588344	8.758672	0.25
5.3446665	17.002138	0.21428572
6.3457603	15.153593	0.16262975
3.2185988	9.2969675	0.2037037
7.56767	9.1638	0.36
6.3437567	12.4508505	0.11418685
4.7480206	14.326991	0.32444444
5.9952297	23.370062	0.12465374
6.353653	11.64522	0.2231405
3.3336823	4.9383473	0.28
5.0960007	9.03513	0.21875
3.9791238	13.381032	0.147929
6.264176	9.771684	0.20987654
7.421571	10.49074	0.112426035
2.3280404	2.3280401	1.0
8.690905	21.407616	0.14
3.305243	7.152389	0.14814815
5.2746477	25.128101	0.18
7.1174235	18.637236	0.121107265
3.0228996	11.884241	0.305
2.9129457	5.720527	0.2802768
2.4591813	14.729069	0.5408163
9.590652	33.63287	0.12426036
12.68896	21.521423	0.13609467
2.8884435	5.120052	0.15625
8.839054	15.442743	0.22
7.467315	27.462034	0.13777778
8.308804	17.503223	0.2638889
4.083384	11.957515	0.17
7.422274	19.181318	0.14878893
4.7690754	20.624506	0.1232
2.4725544	4.075854	0.34
2.4731164	9.30453	0.19723183
4.185413	7.845721	0.19113573
2.1712043	6.1497035	0.1968
5.8659234	12.316725	0.32098764
4.2194014	4.8441415	0.654321
4.3006387	16.343468	0.1597633
6.489993	9.93582	0.4921875
3.3847508	9.568528	0.2249135
4.2716317	9.7889385	0.14197531
7.607627	13.601824	0.16049382
3.350782	8.243407	0.28
4.5590115	8.871798	0.19
3.9217267	10.290471	0.18
5.5926876	12.635571	0.1744
9.13469	24.059177	0.145
9.334047	13.199363	0.28
4.084867	14.199556	0.3217993
5.404303	8.783498	0.203125
7.7149715	16.923534	0.12465374
11.901614	15.77472	0.30555555
3.203683	4.735705	0.3088
3.1359622	18.109539	0.3372781
1.6962211	7.651725	0.8755556
2.9639196	12.166415	0.30177516
4.8089123	10.711925	0.50138503
5.836132	15.426696	0.10396975
5.4932966	11.356267	0.19274376
5.783604	14.541777	0.30612245
9.269331	13.439894	0.34375
1.6282585	3.0707216	0.26530612
8.4994135	10.460037	0.35798818
4.976042	8.825467	0.17355372
5.43073	10.871718	0.23076923
6.2902303	19.5471	0.14049587
7.94488	16.944962	0.1640625
3.7789278	19.70427	0.2751479
6.9968424	16.151222	0.16262975
2.5784688	4.6009765	0.2318339
6.769042	12.4823475	0.12
6.1227913	9.086442	0.225
NaN	0.0	NaN
4.1627383	11.553649	0.13305898
4.5881333	19.597523	0.21995465
4.4903417	15.674452	0.13799623
3.6352382	7.7763724	0.46666667
4.2844687	11.306244	0.23555556
3.3062224	8.479711	0.23251417
4.5563693	9.650773	0.25
6.0708027	8.093303	0.1468144
6.343636	15.622701	0.10059172
4.6834707	14.5566025	0.17455621
8.614558	14.821758	0.17695473
5.7021875	6.4058647	0.28395063
6.917343	15.442681	0.10249308
7.706507	18.705677	0.1764706
6.73549	13.727497	0.10803324
6.3594165	13.0112095	0.120181404
4.052546	15.03574	0.3106576
4.1806397	9.603555	0.22222222
7.1233354	14.083606	0.18181819
6.2683587	14.546902	0.18222222
10.444292	11.14162	0.625
5.381296	9.907494	0.24260356
5.4261966	8.097829	0.37190083
9.765951	15.746936	0.30612245
3.7447817	13.769905	0.26275992
7.273733	11.819728	0.1764706
5.360294	6.7948666	0.33333334
4.441878	8.020629	0.2037037
5.1768174	12.576192	0.14739229
5.3580475	14.149326	0.17006803
7.919214	25.305958	0.16897507
8.100387	16.602942	0.14878893
4.8423176	15.850391	0.22569445
2.8782918	7.167908	0.3515625
11.026684	23.486202	0.08444444
3.8108494	9.821392	0.4117647
7.896446	13.676549	0.15625
4.9010053	11.183413	0.21893491
10.832932	25.742796	0.11909263
3.135982	7.4359245	0.21777777
7.185301	14.553764	0.18518518
1.6624286	2.7434614	0.8347107
4.001536	13.019874	0.19274376
3.818017	27.099781	0.296
5.867408	12.498664	0.3671875
4.5852585	16.546026	0.17159763
5.515857	12.00867	0.16049382
5.4285283	20.537655	0.2781065
2.6082082	6.806479	0.32871974
7.328971	10.334873	0.24691358
4.423418	6.979364	0.29411766
7.7035856	14.73211	0.17355372
7.660575	15.670259	0.12345679
6.6230183	16.255987	0.22222222
5.9199514	15.072023	0.105
5.0209146	12.100099	0.16553289
6.0933604	14.363781	0.19274376
7.1597786	14.519441	0.115
3.4844525	15.400684	0.168
4.041783	6.572949	0.18
7.3996553	13.637302	0.145
3.8596914	13.98612	0.19111112
6.8894434	13.272171	0.1764706
2.056745	2.9663453	0.46694216
5.683607	15.58829	0.11111111
12.0690565	18.634352	0.125
5.124454	5.962789	0.37190083
5.8207135	18.627531	0.15
5.852945	15.993696	0.16262975
4.4122696	11.406501	0.24260356
20.649515	23.073713	0.34375
3.9519196	21.272778	0.24444444
4.5191617	15.049703	0.13799623
5.5614996	13.067361	0.183391
6.882135	15.545377	0.09375
4.333167	13.381375	0.136
4.1953344	12.453092	0.171875
2.7834475	5.4515576	0.30864197
8.0422945	20.573912	0.07638889
10.028378	23.826168	0.14878893
7.4089427	18.637583	0.1328125
5.8339386	11.311729	0.18518518
3.5991898	11.807618	0.3148148
5.576822	13.314452	0.1734694
8.166152	13.569203	0.25
7.542697	16.078367	0.15625
4.5723925	14.849346	0.18222222
4.6788325	8.917872	0.1484375
3.8272846	13.302083	0.18343195
6.7064657	18.874668	0.11111111
7.6571407	13.127276	0.2711111
6.8011236	12.144294	0.21875
3.916498	5.573101	0.3611111
8.254984	31.539064	0.19387755
4.825401	15.36936	0.20221607
5.7211065	15.821048	0.105
6.5361595	18.485426	0.1616
10.074518	20.639973	0.18367347
6.105461	16.273655	0.12396694
5.534072	10.846119	0.2318339
8.133954	16.173225	0.14
5.5485797	7.91949	0.28
6.49368	13.952256	0.1875
2.9042933	4.2327633	0.2781065
5.2584963	13.9990225	0.138322
8.609399	13.576427	0.1597633
9.282304	15.02679	0.30612245
8.46021	16.258635	0.18367347
4.18845	9.842922	0.14177693
6.0641427	11.625907	0.20888889
10.01176	20.129887	0.095
7.8984537	17.649513	0.203125
4.756791	14.236148	0.1388889
5.9161696	14.103781	0.26530612
5.035093	10.709127	0.11418685
4.9595795	12.256991	0.18518518
2.1225345	3.5551028	0.38271606
7.2319713	23.47513	0.17202269
4.632811	18.151863	0.13010204
2.4973476	2.5093281	0.5555556
4.5041847	16.081108	0.15306123
8.120212	26.151651	0.18518518
5.403105	7.122691	0.183391
7.006427	10.143113	0.16
3.5631218	6.584139	0.26530612
4.007048	6.214035	0.16666667
4.4704337	10.513229	0.21597633
3.4428728	13.621786	0.3125
6.830059	15.626431	0.15646258
9.095532	20.860886	0.10803324
6.844048	12.973568	0.15555556
2.5416179	7.5034423	0.1328125
5.351512	11.926043	0.1392
6.7388806	24.38698	0.11111111
4.8003497	12.647957	0.15555556
5.258112	11.827	0.3372781
7.677044	17.300362	0.2109375
4.4873533	9.546194	0.23
5.090299	10.180597	0.091836736
9.84161	28.825363	0.09297052
4.7690964	16.1708	0.16446126
6.907834	21.274715	0.338843
3.8585103	10.698054	0.3888889
3.2513855	4.289572	0.46875
6.0588946	11.974784	0.1
4.7178645	5.5899134	0.2892562
NaN	0.0	NaN
3.5869746	7.591155	0.24691358
3.4487965	8.383635	0.21893491
5.7427125	12.276306	0.10069445
6.5567765	15.256423	0.104166664
5.011859	7.5714207	0.2578125
3.1168072	11.594513	0.3148148
2.2006662	2.77812	0.34375
3.4135737	7.660813	0.43
4.348162	5.978491	0.64285713
3.8604832	7.013563	0.1800554
3.2944067	16.519743	0.2244898
6.373878	15.869215	0.11659808
4.1791043	10.450406	0.3553719
7.8262587	14.055938	0.16
5.363855	14.556726	0.16955018
6.0959473	13.157913	0.14049587
6.1141386	10.095413	0.09750567
6.2948647	13.400792	0.125
6.3476453	8.795657	0.1570248
5.6884146	7.4348116	0.2244898
4.8266306	11.764699	0.44
3.1432106	3.143211	1.0
4.120885	7.8805857	0.16666667
9.834421	15.024348	0.121107265
5.3947697	10.021332	0.553719
4.950136	10.343805	0.20833333
3.1336858	8.028327	0.2638889
5.928428	12.2583685	0.3125
5.2675166	14.149057	0.3553719
4.2686896	5.549559	0.375
5.532523	10.275202	0.38271606
3.2094722	8.172992	0.24
5.9384537	19.104712	0.16319445
4.663774	13.121632	0.20833333
3.4118974	5.334192	0.23966943
6.785334	22.490295	0.13265306
3.0127015	4.984189	0.34
5.8679905	13.664579	0.31519273
5.891913	14.353551	0.1616
5.606462	10.209487	0.1171875
3.5047216	7.506267	0.22569445
4.697916	10.589928	0.21875
7.1263056	17.813498	0.12
6.3036947	11.961494	0.25510204
4.2272687	6.0284166	0.44
4.831521	9.144228	0.1640625
6.8040643	11.917572	0.16666667
3.5412009	9.057654	0.1640625
3.236968	16.48397	0.39506173
4.773238	10.973858	0.10803324
6.0627613	16.08945	0.19008264
8.594493	13.554325	0.16666667
5.4960675	10.576139	0.19274376
6.4865475	24.881084	0.171875
7.2845354	14.486083	0.1764706
5.9508543	17.898022	0.1872
7.3500094	11.88304	0.16262975
5.4446797	16.240786	0.24
6.284751	11.681004	0.14
4.9379234	8.438413	0.16553289
3.2509665	9.812441	0.1875
3.1106741	7.942084	0.21893491
6.8967686	13.93276	0.15625
2.8408866	7.067606	0.10344828
6.0317574	11.700931	0.10249308
4.961261	13.020468	0.1875
6.755256	12.4904585	0.1597633
4.813759	8.329992	0.29085872
3.5990324	6.101147	0.22222222
10.00623	19.545406	0.2
3.8731694	4.754439	0.43209878
6.101304	10.456818	0.13777778
5.4795227	11.938059	0.27160493
5.098731	8.870146	0.38408303
6.546184	12.146397	0.11983471
4.519921	6.946913	0.218107
5.598126	9.05334	0.25510204
4.7723765	10.2558365	0.16049382
4.7579527	11.080864	0.17708333
3.056381	9.871557	0.28994083
7.3331876	11.31369	0.20661157
4.182777	6.4390354	0.31632653
6.3105807	15.0448	0.1423611
5.5680423	9.064734	0.26530612
6.910559	8.445899	0.18367347
8.345216	15.467257	0.16262975
3.020757	4.585104	0.28719723
2.8848937	3.0999115	0.7222222
6.481466	11.901034	0.15277778
11.277315	16.389038	0.2244898
7.630659	17.830206	0.1764706
5.82501	12.882202	0.09342561
4.3905807	17.933823	0.15306123
3.8720653	7.068041	0.20181406
6.899427	18.15697	0.12465374
5.222869	12.354032	0.183391
4.2439866	10.039375	0.19097222
6.426404	13.501292	0.14285715
8.3517	10.985252	0.14666666
4.6832104	7.198737	0.14878893
5.341636	8.169866	0.109375
4.701429	11.48635	0.15192744
5.296021	8.952203	0.14201184
3.3671293	6.142067	0.15384616
4.404876	11.895102	0.2154195
7.0613847	11.2381735	0.088435374
5.953661	14.030797	0.13580246
4.4826	7.6582775	0.2638889
8.074369	12.898386	0.21428572
7.9567714	11.4435215	0.20661157
2.0035408	4.1707416	0.5644444
5.3787827	10.471525	0.1008
4.2085094	7.53388	0.1744
5.061745	17.6954	0.20833333
9.150572	12.130492	0.3
