PollenDist	MaxPollenDist	WDivFathers
10.829936	10.829936	1.0
8.072632	15.537553	0.13777778
10.286117	10.69941	0.5555556
12.324023	21.305004	0.5
6.08708	25.55888	0.4453125
6.0133996	16.456411	0.375
5.473416	12.048772	0.2265625
4.0446334	4.0446334	1.0
5.769502	7.438294	0.3888889
13.599491	23.776724	0.33333334
8.748984	27.333239	0.3130194
8.717479	11.454597	0.21875
10.793575	16.61897	0.14814815
5.769951	15.572086	0.19421488
7.012005	8.337533	0.5555556
9.157046	20.95316	0.44
9.842604	16.0	0.14049587
4.733945	5.4570084	0.625
2.9879494	12.127764	0.7734375
5.8274026	9.600432	0.24
8.639443	15.073265	0.33333334
6.764587	11.184146	0.2244898
9.394707	12.394304	0.46875
3.5259056	5.2933984	0.5
4.616486	15.200302	0.3472222
12.797807	22.598011	0.1328
5.4571395	18.805899	0.3628809
8.919481	10.301342	0.22222222
5.570462	14.295799	0.43209878
5.3148484	8.943757	0.44
9.651045	24.687393	0.21875
15.38995	21.428625	0.21875
7.4079623	13.004964	0.2244898
6.1844115	6.1844115	1.0
8.815641	16.160265	0.44
7.322096	18.569605	0.3888889
9.460929	27.15647	0.19444445
4.804609	13.782389	0.375
5.3208427	14.339927	0.50617284
13.375021	16.504784	0.2
6.1318703	14.913551	0.3611111
NaN	0.0	NaN
5.688502	24.495813	0.35555556
4.0446334	4.0446334	1.0
5.847133	7.632534	0.3888889
5.7410755	17.192747	0.2733564
4.702662	14.832197	0.32098764
10.330145	13.149553	0.375
2.533167	14.559594	0.30612245
9.661848	11.45289	0.30612245
9.122624	12.588216	0.16666667
5.986704	19.210846	0.3515625
2.0925996	2.0925996	1.0
8.938858	17.486872	0.23875433
8.146829	25.30144	0.2318339
3.4350052	3.4350052	1.0
2.317366	2.3173661	1.0
9.463233	15.808746	0.2318339
9.007561	17.059978	0.4375
6.1739507	22.657028	0.2892562
3.2851593	6.8598323	0.34375
7.517543	19.126566	0.44
6.9482675	6.9482675	1.0
1.9920143	1.9920143	1.0
10.939749	19.447817	0.2
4.205532	10.731515	0.24567474
8.302326	18.756035	0.2802768
21.012045	21.012045	1.0
5.430877	10.16617	0.3611111
4.1100845	10.190993	0.2631579
2.6486588	6.9742417	0.38408303
8.964946	22.778759	0.3359375
9.924672	26.094595	0.18055555
11.297771	11.297771	1.0
10.929365	17.37339	0.10249308
5.986828	13.039409	0.28395063
5.0320597	13.046998	0.3203125
9.722808	24.134472	0.25
4.788998	13.442494	0.26869807
6.3905983	6.9482675	0.52
10.828063	17.83156	0.2892562
4.428947	4.4466414	0.625
13.209893	20.463335	0.22222222
6.7788773	13.436865	0.20833333
7.4324446	14.5044565	0.20661157
NaN	0.0	NaN
10.236146	14.218891	0.18367347
4.2492595	9.785851	0.37755102
7.619779	22.121832	0.16666667
2.826984	2.826984	1.0
6.717837	11.4753475	0.33333334
4.552193	5.371514	0.3372781
6.313918	15.63489	0.4375
2.0728252	3.6332016	0.29012346
5.6163263	9.982422	0.88927335
3.8161836	29.804855	0.5041322
12.002322	18.520832	0.2734375
6.0699196	18.312176	0.24691358
6.2922764	9.497925	0.33333334
7.498928	12.114584	0.35640138
12.876832	24.342304	0.5138889
2.5703564	3.0134003	0.42
11.632435	29.99875	0.2777778
5.568818	6.137784	0.3125
9.3018675	16.53607	0.18367347
9.315611	33.43889	0.42
2.3271003	2.3271003	1.0
9.533395	20.044739	0.15625
6.4221573	12.430688	0.28125
3.4642322	17.125753	0.5859375
6.225061	11.95287	0.2352
6.488533	17.59538	0.2345679
6.2292137	16.524675	0.3888889
7.741882	27.091848	0.375
3.751072	14.801626	0.4814815
NaN	0.0	NaN
NaN	0.0	NaN
1.7307888	2.1789694	0.5555556
4.3949413	12.822774	0.6234568
2.2430396	2.2430394	1.0
12.152209	15.544156	0.22666667
3.3756201	4.5803823	0.4074074
4.5875773	11.528069	0.3125
3.9124806	16.625557	0.22495274
5.8034573	6.1585784	0.7222222
8.164655	24.570492	0.40444446
3.8359473	4.7335067	0.5703125
3.7216399	6.5514445	0.4453125
7.2917986	13.635806	0.24489796
13.877204	20.717283	0.42857143
7.4340696	8.485709	0.43801653
6.679445	14.329648	0.32426304
3.6611335	11.075864	0.33333334
9.739503	14.116025	0.30612245
3.6235654	10.423507	0.5972222
6.7523394	8.580021	0.5
4.915594	17.155983	0.43
6.5928507	9.136264	0.34
3.0204759	5.0126677	0.24567474
7.3773065	8.90427	0.52
6.064018	22.879072	0.234375
8.1843	10.377365	0.3877551
8.642779	19.96142	0.1632653
10.846933	20.096834	0.18343195
5.089837	7.2404075	0.5
12.009533	24.34574	0.19526628
9.235331	18.129679	0.2109375
